,SPGI
2011-06-21,34.134781
2011-06-22,33.832535
2011-06-23,33.639446
2011-06-24,33.169334
2011-06-27,33.681438
2011-06-28,34.050819
2011-06-29,34.672066
2011-06-30,35.18417
2011-07-01,35.595528
2011-07-05,35.519981
2011-07-06,35.864178
2011-07-07,36.132824
2011-07-08,35.578743
2011-07-11,35.091816
2011-07-12,35.049843
2011-07-13,35.721462
2011-07-14,35.477982
2011-07-15,35.545166
2011-07-18,35.385654
2011-07-19,36.183201
2011-07-20,36.132824
2011-07-21,37.148651
2011-07-22,36.871597
2011-07-25,36.854816
2011-07-26,36.905174
2011-07-27,36.15802
2011-07-28,35.80542
2011-07-29,34.92392
2011-08-01,34.76442
2011-08-02,37.299751
2011-08-03,37.484447
2011-08-04,36.267159
2011-08-05,35.024681
2011-08-08,32.002399
2011-08-09,31.532269
2011-08-10,29.676935
2011-08-11,30.99498
2011-08-12,31.70857
2011-08-15,32.741177
2011-08-16,32.581669
2011-08-17,33.622665
2011-08-18,31.188068
2011-08-19,31.06214
2011-08-22,31.095718
2011-08-23,32.480923
2011-08-24,34.897556
2011-08-25,34.052574
2011-08-26,34.29763
2011-08-29,35.759438
2011-08-30,35.658043
2011-08-31,35.581985
2011-09-01,35.108799
2011-09-02,34.322968
2011-09-06,33.883587
2011-09-07,34.737015
2011-09-08,34.170872
2011-09-09,32.717522
2011-09-12,34.01878
2011-09-13,35.066551
2011-09-14,36.71426
2011-09-15,37.652184
2011-09-16,38.26902
2011-09-19,38.39576
2011-09-20,38.235218
2011-09-21,36.629765
2011-09-22,36.029831
2011-09-23,36.274872
2011-09-26,36.503021
2011-09-27,36.874821
2011-09-28,36.418518
2011-09-29,35.750988
2011-09-30,34.644066
2011-10-03,33.748394
2011-10-04,34.728561
2011-10-05,34.542675
2011-10-06,35.421455
2011-10-07,35.345406
2011-10-10,36.612865
2011-10-11,36.933952
2011-10-12,37.373344
2011-10-13,37.364891
2011-10-14,37.998627
2011-10-17,37.026905
2011-10-18,37.381794
2011-10-19,36.393169
2011-10-20,36.257961
2011-10-21,37.702888
2011-10-24,37.770485
2011-10-25,36.528366
2011-10-26,36.595966
2011-10-27,37.440933
2011-10-28,36.63821
2011-10-31,35.91153
2011-11-01,35.218651
2011-11-02,35.480583
2011-11-03,35.531288
2011-11-04,35.90308
2011-11-07,35.962238
2011-11-08,36.5368
2011-11-09,35.336952
2011-11-10,35.742538
2011-11-11,36.519913
2011-11-14,35.987576
2011-11-15,36.993099
2011-11-16,36.680462
2011-11-17,36.215729
2011-11-18,36.469219
2011-11-21,36.71426
2011-11-22,36.917061
2011-11-23,34.588493
2011-11-25,34.45253
2011-11-28,35.013412
2011-11-29,34.91993
2011-11-30,36.288174
2011-12-01,36.373161
2011-12-02,36.730091
2011-12-05,36.942566
2011-12-06,36.330669
2011-12-07,35.812252
2011-12-08,35.599804
2011-12-09,36.721581
2011-12-12,36.908554
2011-12-13,36.152195
2011-12-14,35.931248
2011-12-15,36.092705
2011-12-16,36.330669
2011-12-19,35.922733
2011-12-20,36.925556
2011-12-21,37.104019
2011-12-22,37.698902
2011-12-23,38.370274
2011-12-27,38.727211
2011-12-28,37.843388
2011-12-29,38.540237
2011-12-30,38.217319
2012-01-03,38.812199
2012-01-04,38.37878
2012-01-05,39.041653
2012-01-06,39.101135
2012-01-09,39.313602
2012-01-10,40.579861
2012-01-11,39.390083
2012-01-12,39.109642
2012-01-13,39.169125
2012-01-17,38.574242
2012-01-18,39.126633
2012-01-19,39.424088
2012-01-20,39.313602
2012-01-23,39.398598
2012-01-24,39.543056
2012-01-25,40.273922
2012-01-26,39.81501
2012-01-27,39.857517
2012-01-30,39.356094
2012-01-31,39.09264
2012-02-01,38.931179
2012-02-02,39.101135
2012-02-03,39.424088
2012-02-06,39.050159
2012-02-07,39.050159
2012-02-08,39.050159
2012-02-09,38.863194
2012-02-10,38.684723
2012-02-13,38.999172
2012-02-14,38.667728
2012-02-15,38.727211
2012-02-16,39.211613
2012-02-17,39.06715
2012-02-21,38.820698
2012-02-22,38.863194
2012-02-23,39.286213
2012-02-24,39.33749
2012-02-27,39.910076
2012-02-28,40.004089
2012-02-29,39.773335
2012-03-01,39.790432
2012-03-02,39.508423
2012-03-05,39.645157
2012-03-06,39.098206
2012-03-07,39.149483
2012-03-08,39.593872
2012-03-09,39.824608
2012-03-12,40.004089
2012-03-13,40.337364
2012-03-14,40.021172
2012-03-15,40.183552
2012-03-16,40.627956
2012-03-19,40.3801
2012-03-20,40.405746
2012-03-21,40.294651
2012-03-22,39.662247
2012-03-23,40.320286
2012-03-26,40.431396
2012-03-27,40.60231
2012-03-28,40.303204
2012-03-29,40.662125
2012-03-30,41.422733
2012-04-02,41.602196
2012-04-03,41.721844
2012-04-04,41.662018
2012-04-05,41.86713
2012-04-09,41.610741
2012-04-10,40.892887
2012-04-11,41.268902
2012-04-12,41.90131
2012-04-13,41.508194
2012-04-16,41.268902
2012-04-17,41.89275
2012-04-18,42.396965
2012-04-19,42.106415
2012-04-20,42.328613
2012-04-23,41.961128
2012-04-24,40.764683
2012-04-25,40.986877
2012-04-26,41.713299
2012-04-27,42.063683
2012-04-30,42.020962
2012-05-01,42.217514
2012-05-02,42.149139
2012-05-03,42.089325
2012-05-04,41.619293
2012-05-07,41.542377
2012-05-08,40.756142
2012-05-09,40.354473
2012-05-10,40.508301
2012-05-11,40.414291
2012-05-14,39.798988
2012-05-15,39.67078
2012-05-16,39.217854
2012-05-17,38.123955
2012-05-18,38.03849
2012-05-21,38.192318
2012-05-22,38.440151
2012-05-23,38.354698
2012-05-24,38.47073
2012-05-25,38.281639
2012-05-29,38.195683
2012-05-30,37.662807
2012-05-31,37.28463
2012-06-01,36.751755
2012-06-04,36.846291
2012-06-05,36.94083
2012-06-06,37.490906
2012-06-07,37.63702
2012-06-08,37.404972
2012-06-11,36.837696
2012-06-12,37.327621
2012-06-13,36.640011
2012-06-14,36.528282
2012-06-15,36.528282
2012-06-18,36.983822
2012-06-19,37.525299
2012-06-20,37.404972
2012-06-21,36.760342
2012-06-22,37.086956
2012-06-25,36.442333
2012-06-26,37.018196
2012-06-27,37.722969
2012-06-28,37.465122
2012-06-29,38.677002
2012-07-02,38.831715
2012-07-03,39.270042
2012-07-05,39.519306
2012-07-06,38.857491
2012-07-09,38.487926
2012-07-10,38.419163
2012-07-11,38.384789
2012-07-12,38.281639
2012-07-13,39.716988
2012-07-16,39.957642
2012-07-17,40.585068
2012-07-18,40.971844
2012-07-19,40.80854
2012-07-20,40.387394
2012-07-23,39.588062
2012-07-24,39.115349
2012-07-25,38.668423
2012-07-26,39.656818
2012-07-27,40.421764
2012-07-30,40.344406
2012-07-31,40.361607
2012-08-01,40.120941
2012-08-02,40.258457
2012-08-03,41.616459
2012-08-06,41.642242
2012-08-07,42.46735
2012-08-08,42.183731
2012-08-09,41.865719
2012-08-10,42.278267
2012-08-13,42.527519
2012-08-14,42.596272
2012-08-15,42.183731
2012-08-16,42.218102
2012-08-17,42.209507
2012-08-20,42.020424
2012-08-21,41.986027
2012-08-22,42.56189
2012-08-23,42.553299
2012-08-24,42.825439
2012-08-27,42.972309
2012-08-28,43.145107
2012-08-29,43.879459
2012-08-30,44.104073
2012-08-31,44.233665
2012-09-04,44.475571
2012-09-05,44.743389
2012-09-06,45.667801
2012-09-07,45.710999
2012-09-10,45.572765
2012-09-11,45.736916
2012-09-12,46.082493
2012-09-13,46.505802
2012-09-14,46.229355
2012-09-17,46.574928
2012-09-18,46.307121
2012-09-19,46.307121
2012-09-20,47.006908
2012-09-21,47.084679
2012-09-24,47.222893
2012-09-25,46.70451
2012-09-26,46.808205
2012-09-27,47.352474
2012-09-28,47.162415
2012-10-01,47.283363
2012-10-02,47.352474
2012-10-03,47.456154
2012-10-04,47.715332
2012-10-05,48.233696
2012-10-08,48.043629
2012-10-09,47.646233
2012-10-10,47.628948
2012-10-11,47.922684
2012-10-12,47.827641
2012-10-15,48.22506
2012-10-16,48.458324
2012-10-17,48.27689
2012-10-18,48.207783
2012-10-19,48.458324
2012-10-22,48.095467
2012-10-23,47.266079
2012-10-24,47.248806
2012-10-25,47.438881
2012-10-26,48.40649
2012-10-31,47.758522
2012-11-01,48.812542
2012-11-02,47.024181
2012-11-05,45.13216
2012-11-06,45.659161
2012-11-07,44.838413
2012-11-08,44.155907
2012-11-09,43.862171
2012-11-12,44.285503
2012-11-13,44.29414
2012-11-14,43.404282
2012-11-15,43.326523
2012-11-16,43.82761
2012-11-19,44.034962
2012-11-20,44.337341
2012-11-21,44.363251
2012-11-23,44.872978
2012-11-26,45.050957
2012-11-27,44.94677
2012-11-28,44.63422
2012-11-29,44.894691
2012-11-30,46.110157
2012-12-03,46.396675
2012-12-04,46.196972
2012-12-05,46.457439
2012-12-06,47.117279
2012-12-07,49.079414
2012-12-10,49.105453
2012-12-11,49.183598
2012-12-12,48.662663
2012-12-13,47.698971
2012-12-14,49.099747
2012-12-17,49.654602
2012-12-18,49.590916
2012-12-19,49.636402
2012-12-20,49.936562
2012-12-21,49.15432
2012-12-24,49.026978
2012-12-26,48.926933
2012-12-27,48.763195
2012-12-28,48.417549
2012-12-31,49.72736
2013-01-02,50.68243
2013-01-03,50.282215
2013-01-04,50.118492
2013-01-07,50.191254
2013-01-08,49.936562
2013-01-09,49.800137
2013-01-10,49.39082
2013-01-11,48.999683
2013-01-14,49.654602
2013-01-15,49.590916
2013-01-16,48.854149
2013-01-17,49.117928
2013-01-18,49.427193
2013-01-22,49.372627
2013-01-23,50.655148
2013-01-24,51.792141
2013-01-25,51.828514
2013-01-28,51.728458
2013-01-29,52.010445
2013-01-30,52.192364
2013-01-31,52.319698
2013-02-01,53.065571
2013-02-04,45.752445
2013-02-05,40.858837
2013-02-06,40.576881
2013-02-07,39.849197
2013-02-08,38.81226
2013-02-11,40.276711
2013-02-12,40.049301
2013-02-13,40.322189
2013-02-14,40.804276
2013-02-15,40.886124
2013-02-19,41.859386
2013-02-20,41.750248
2013-02-21,41.704769
2013-02-22,42.134899
2013-02-25,41.686466
2013-02-26,41.979324
2013-02-27,42.757229
2013-02-28,42.601643
2013-03-01,43.251411
2013-03-04,43.141598
2013-03-05,44.102535
2013-03-06,43.864586
2013-03-07,43.681553
2013-03-08,43.525974
2013-03-11,44.468594
2013-03-12,44.340485
2013-03-13,45.164143
2013-03-14,44.724865
2013-03-15,44.752312
2013-03-18,44.285568
2013-03-19,43.736469
2013-03-20,44.413692
2013-03-21,44.468594
2013-03-22,44.267265
2013-03-25,45.786469
2013-03-26,46.070175
2013-03-27,46.179996
2013-03-28,47.662598
2013-04-01,47.177536
2013-04-02,47.424637
2013-04-03,46.921291
2013-04-04,47.012814
2013-04-05,47.168388
2013-04-08,47.525311
2013-04-09,47.058571
2013-04-10,47.525311
2013-04-11,47.424637
2013-04-12,47.406334
2013-04-15,46.884689
2013-04-16,47.598522
2013-04-17,47.415501
2013-04-18,47.113487
2013-04-19,47.452095
2013-04-22,47.589375
2013-04-23,47.525311
2013-04-24,47.415501
2013-04-25,47.177536
2013-04-26,47.589375
2013-04-29,48.916393
2013-04-30,49.520401
2013-05-01,49.428879
2013-05-02,49.282455
2013-05-03,49.813259
2013-05-06,49.675983
2013-05-07,49.978001
2013-05-08,50.325771
2013-05-09,50.096962
2013-05-10,50.966389
2013-05-13,50.499649
2013-05-14,50.884014
2013-05-15,51.176876
2013-05-16,50.7925
2013-05-17,50.975544
2013-05-20,50.325771
2013-05-21,50.856567
2013-05-22,50.06036
2013-05-23,49.447186
2013-05-24,49.171215
2013-05-28,50.045147
2013-05-29,49.759968
2013-05-30,50.790321
2013-05-31,50.183144
2013-06-03,50.597126
2013-06-04,50.247543
2013-06-05,49.493187
2013-06-06,49.741577
2013-06-07,50.357933
2013-06-10,50.431538
2013-06-11,50.091145
2013-06-12,50.17395
2013-06-13,50.661526
2013-06-14,50.348732
2013-06-17,50.64312
2013-06-18,51.590668
2013-06-19,51.066307
2013-06-20,50.20155
2013-06-21,50.054359
2013-06-24,48.941216
2013-06-25,48.794037
2013-06-26,48.895233
2013-06-27,49.005615
2013-06-28,48.932011
2013-07-01,49.732376
2013-07-02,49.667976
2013-07-03,49.934765
2013-07-05,50.477524
2013-07-08,51.231888
2013-07-09,51.066307
2013-07-10,51.415874
2013-07-11,52.952194
2013-07-12,52.841801
2013-07-15,54.09293
2013-07-16,52.952194
2013-07-17,52.970585
2013-07-18,53.310974
2013-07-19,53.807739
2013-07-22,54.27692
2013-07-23,53.228176
2013-07-24,54.718494
2013-07-25,55.288857
2013-07-26,55.656837
2013-07-29,55.003677
2013-07-30,55.454453
2013-07-31,56.907959
2013-08-01,57.597927
2013-08-02,57.73592
2013-08-05,57.965897
2013-08-06,58.269485
2013-08-07,57.846313
2013-08-08,57.910709
2013-08-09,57.73592
2013-08-12,57.689922
2013-08-13,58.481079
2013-08-14,56.604382
2013-08-15,55.472858
2013-08-16,55.804031
2013-08-19,55.196873
2013-08-20,55.33485
2013-08-21,54.506893
2013-08-22,55.206066
2013-08-23,55.45562
2013-08-26,55.61274
2013-08-27,54.032249
2013-08-28,54.2356
2013-08-29,54.170895
2013-08-30,53.94907
2013-09-03,55.38168
2013-09-04,55.27076
2013-09-05,55.316967
2013-09-06,55.483341
2013-09-09,56.546242
2013-09-10,57.257927
2013-09-11,57.507473
2013-09-12,57.331856
2013-09-13,57.063828
2013-09-16,58.237633
2013-09-17,59.605534
2013-09-18,59.845844
2013-09-19,60.465111
2013-09-20,60.705406
2013-09-23,60.612995
2013-09-24,61.028912
2013-09-25,60.520561
2013-09-26,61.001171
2013-09-27,60.927246
2013-09-30,60.622231
2013-10-01,61.953156
2013-10-02,61.601952
2013-10-03,60.807068
2013-10-04,61.028912
2013-10-07,60.881031
2013-10-08,60.585274
2013-10-09,61.001171
2013-10-10,62.757282
2013-10-11,62.711044
2013-10-14,62.748043
2013-10-15,62.119545
2013-10-16,63.561382
2013-10-17,63.97728
2013-10-18,63.709248
2013-10-21,64.50412
2013-10-22,65.298973
2013-10-23,65.409889
2013-10-24,66.010666
2013-10-25,65.945961
2013-10-28,65.095642
2013-10-29,66.269463
2013-10-30,65.262009
2013-10-31,64.402466
2013-11-01,65.696434
2013-11-04,65.918236
2013-11-05,65.6502
2013-11-06,65.50235
2013-11-07,64.578079
2013-11-08,66.010666
2013-11-11,66.112335
2013-11-12,65.779617
2013-11-13,65.83506
2013-11-14,66.814766
2013-11-15,66.657646
2013-11-18,67.323097
2013-11-19,67.988602
2013-11-20,67.739037
2013-11-21,68.164185
2013-11-22,68.915703
2013-11-25,68.488907
2013-11-26,68.377571
2013-11-27,69.194038
2013-11-29,69.119804
2013-12-02,68.915703
2013-12-03,68.099243
2013-12-04,68.600243
2013-12-05,68.377571
2013-12-06,69.333206
2013-12-09,68.925003
2013-12-10,68.47963
2013-12-11,66.763237
2013-12-12,66.809631
2013-12-13,66.985924
2013-12-16,68.340477
2013-12-17,67.579681
2013-12-18,68.887863
2013-12-19,68.488907
2013-12-20,70.511505
2013-12-23,70.724876
2013-12-24,71.198044
2013-12-26,71.61554
2013-12-27,71.875328
2013-12-30,71.977379
2013-12-31,72.552612
2014-01-02,72.135109
2014-01-03,71.940285
2014-01-06,71.791832
2014-01-07,72.422714
2014-01-08,72.311378
2014-01-09,72.506233
2014-01-10,72.404167
2014-01-13,71.095978
2014-01-14,71.958824
2014-01-15,71.736153
2014-01-16,70.919716
2014-01-17,71.207314
2014-01-21,71.021782
2014-01-22,71.031044
2014-01-23,69.667206
2014-01-24,67.978653
2014-01-27,68.498199
2014-01-28,69.741432
2014-01-29,69.565147
2014-01-30,71.225899
2014-01-31,70.548615
2014-02-03,69.017769
2014-02-04,71.45784
2014-02-05,71.346481
2014-02-06,71.764
2014-02-07,74.194786
2014-02-10,73.610291
2014-02-11,74.603027
2014-02-12,75.651413
2014-02-13,75.994698
2014-02-14,75.64212
2014-02-18,75.382317
2014-02-19,74.686508
2014-02-20,74.816399
2014-02-21,74.42672
2014-02-24,74.640907
2014-02-25,74.491898
2014-02-26,74.091476
2014-02-27,74.212547
2014-02-28,74.184601
2014-03-03,73.001915
2014-03-04,74.715431
2014-03-05,75.283485
2014-03-06,75.926056
2014-03-07,76.084373
2014-03-10,76.401001
2014-03-11,75.376617
2014-03-12,76.279961
2014-03-13,74.342918
2014-03-14,74.082146
2014-03-17,74.752663
2014-03-18,73.886597
2014-03-19,73.411652
2014-03-20,72.10788
2014-03-21,71.586365
2014-03-24,70.54335
2014-03-25,70.729607
2014-03-26,70.282593
2014-03-27,69.407188
2014-03-28,69.85421
2014-03-31,71.055534
2014-04-01,72.461769
2014-04-02,71.623627
2014-04-03,71.12075
2014-04-04,70.00322
2014-04-07,69.705208
2014-04-08,69.882149
2014-04-09,71.334915
2014-04-10,68.364204
2014-04-11,67.032478
2014-04-14,67.96376
2014-04-15,68.336266
2014-04-16,70.245354
2014-04-17,71.400116
2014-04-21,71.251122
2014-04-22,71.43737
2014-04-23,71.446678
2014-04-24,70.766853
2014-04-25,69.891472
2014-04-28,69.91008
2014-04-29,68.960213
2014-04-30,68.84845
2014-05-01,68.978828
2014-05-02,68.978828
2014-05-05,70.431625
2014-05-06,70.953102
2014-05-07,70.84137
2014-05-08,72.238281
2014-05-09,73.281281
2014-05-12,74.007652
2014-05-13,73.663109
2014-05-14,72.182381
2014-05-15,71.148697
2014-05-16,72.620071
2014-05-19,73.141594
2014-05-20,72.238281
2014-05-21,73.234711
2014-05-22,74.165977
2014-05-23,74.390327
2014-05-27,75.755096
2014-05-28,76.016853
2014-05-29,76.353371
2014-05-30,76.437508
2014-06-02,77.007721
2014-06-03,76.203812
2014-06-04,76.129044
2014-06-05,76.951653
2014-06-06,78.2323
2014-06-09,78.737091
2014-06-10,78.905365
2014-06-11,79.17643
2014-06-12,78.428619
2014-06-13,77.923805
2014-06-16,77.372284
2014-06-17,77.147942
2014-06-18,77.615356
2014-06-19,77.400337
2014-06-20,77.316208
2014-06-23,77.568604
2014-06-24,77.54055
2014-06-25,77.175987
2014-06-26,77.316208
2014-06-27,77.774246
2014-06-30,77.615356
2014-07-01,78.335136
2014-07-02,78.335136
2014-07-03,78.989487
2014-07-07,77.96122
2014-07-08,77.260139
2014-07-09,76.932961
2014-07-10,76.334671
2014-07-11,76.661858
2014-07-14,77.475113
2014-07-15,77.858376
2014-07-16,77.241402
2014-07-17,76.110329
2014-07-18,77.15728
2014-07-21,76.446869
2014-07-22,77.147942
2014-07-23,77.690109
2014-07-24,76.30661
2014-07-25,76.530983
2014-07-28,76.652512
2014-07-29,75.699028
2014-07-30,76.334671
2014-07-31,74.988579
2014-08-01,74.100525
2014-08-04,74.45575
2014-08-05,73.343353
2014-08-06,73.15641
2014-08-07,72.866608
2014-08-08,73.427498
2014-08-11,73.567703
2014-08-12,73.100311
2014-08-13,73.810753
2014-08-14,74.128571
2014-08-15,74.268784
2014-08-18,74.736183
2014-08-19,74.194
2014-08-20,73.941643
2014-08-21,74.287483
2014-08-22,73.855858
2014-08-25,74.859871
2014-08-26,75.347824
2014-08-27,75.619911
2014-08-28,75.88266
2014-08-29,76.12661
2014-09-02,76.896057
2014-09-03,77.412117
2014-09-04,78.688255
2014-09-05,79.335701
2014-09-08,79.945633
2014-09-09,78.997894
2014-09-10,79.992523
2014-09-11,80.283417
2014-09-12,80.621223
2014-09-15,80.236504
2014-09-16,80.752602
2014-09-17,80.865196
2014-09-18,81.221741
2014-09-19,80.818253
2014-09-22,80.058212
2014-09-23,79.42955
2014-09-24,80.011314
2014-09-25,78.913475
2014-09-26,79.692261
2014-09-29,79.579659
2014-09-30,79.241867
2014-10-01,77.609177
2014-10-02,78.115868
2014-10-03,77.78746
2014-10-06,77.468422
2014-10-07,76.426895
2014-10-08,78.509979
2014-10-09,75.892021
2014-10-10,74.296883
2014-10-13,72.983215
2014-10-14,72.739265
2014-10-15,71.875992
2014-10-16,71.707077
2014-10-17,74.644051
2014-10-20,75.329041
2014-10-21,76.736557
2014-10-22,77.036804
2014-10-23,77.78746
2014-10-24,78.866531
2014-10-27,79.40139
2014-10-28,80.414795
2014-10-29,82.122536
2014-10-30,83.849075
2014-10-31,84.900002
2014-11-03,84.674789
2014-11-04,84.093048
2014-11-05,84.956299
2014-11-06,84.440224
2014-11-07,84.393295
2014-11-10,85.012596
2014-11-11,83.895981
2014-11-12,84.928146
2014-11-13,85.106422
2014-11-14,85.509903
2014-11-17,85.641266
2014-11-18,86.664047
2014-11-19,85.462997
2014-11-20,85.265938
2014-11-21,86.602798
2014-11-24,87.026443
2014-11-25,87.365341
2014-11-26,87.694855
2014-11-28,87.986702
2014-12-01,87.47834
2014-12-02,87.666618
2014-12-03,87.581848
2014-12-04,87.892548
2014-12-05,88.222061
2014-12-08,86.423927
2014-12-09,86.433334
2014-12-10,86.188545
2014-12-11,85.416588
2014-12-12,83.335999
2014-12-15,82.837051
2014-12-16,81.490768
2014-12-17,83.36425
2014-12-18,85.520149
2014-12-19,84.77639
2014-12-22,85.20002
2014-12-23,85.068245
2014-12-24,85.388336
2014-12-26,84.653999
2014-12-29,84.766983
2014-12-30,84.879959
2014-12-31,83.769058
2015-01-02,83.467812
2015-01-05,81.989746
2015-01-06,80.803543
2015-01-07,81.876755
2015-01-08,82.611099
2015-01-09,81.905014
2015-01-12,80.73764
2015-01-13,85.567207
2015-01-14,83.693756
2015-01-15,83.119469
2015-01-16,85.454239
2015-01-20,85.633102
2015-01-21,85.388336
2015-01-22,86.310928
2015-01-23,86.442741
2015-01-26,86.809914
2015-01-27,86.037926
2015-01-28,83.825554
2015-01-29,85.00235
2015-01-30,84.202141
2015-02-02,85.011757
2015-02-03,88.476242
2015-02-04,89.285896
2015-02-05,90.264969
2015-02-06,91.837166
2015-02-09,91.225243
2015-02-10,92.081955
2015-02-11,92.411469
2015-02-12,96.205437
2015-02-13,96.205437
2015-02-17,97.156273
2015-02-18,98.860275
2015-02-19,98.737907
2015-02-20,98.502533
2015-02-23,98.342003
2015-02-24,98.228668
2015-02-25,97.916992
2015-02-26,97.737556
2015-02-27,97.369255
2015-03-02,97.737556
2015-03-03,97.860352
2015-03-04,96.849815
2015-03-05,97.08593
2015-03-06,95.792091
2015-03-09,97.718681
2015-03-10,95.905411
2015-03-11,96.859283
2015-03-12,99.135315
2015-03-13,98.493111
2015-03-16,99.985275
2015-03-17,101.043037
2015-03-18,101.741905
2015-03-19,101.534126
2015-03-20,102.554092
2015-03-23,100.580269
2015-03-24,99.465874
2015-03-25,98.011444
2015-03-26,98.398659
2015-03-27,98.049232
2015-03-30,99.456406
2015-03-31,97.652596
2015-04-01,99.078651
2015-04-02,98.653664
2015-04-06,98.700882
2015-04-07,98.011444
2015-04-08,98.644203
2015-04-09,99.399742
2015-04-10,99.267532
2015-04-13,99.541405
2015-04-14,98.049232
2015-04-15,97.860352
2015-04-16,97.378708
2015-04-17,97.142601
2015-04-20,97.832008
2015-04-21,97.80368
2015-04-22,98.455345
2015-04-23,99.409187
2015-04-24,100.325264
2015-04-27,99.437515
2015-04-28,99.796402
2015-04-29,99.786957
2015-04-30,98.502541
2015-05-01,98.427017
2015-05-04,99.853065
2015-05-05,99.097519
2015-05-06,98.200325
2015-05-07,99.106979
2015-05-08,100.703033
2015-05-11,101.590797
2015-05-12,100.183617
2015-05-13,99.135315
2015-05-14,99.919167
2015-05-15,99.824722
2015-05-18,101.260262
2015-05-19,101.468002
2015-05-20,100.76915
2015-05-21,100.929703
2015-05-22,100.276016
2015-05-26,99.22448
2015-05-27,99.934982
2015-05-28,99.7929
2015-05-29,98.286621
2015-06-01,98.286621
2015-06-02,98.220306
2015-06-03,98.13504
2015-06-04,96.714043
2015-06-05,96.666679
2015-06-08,96.079315
2015-06-09,96.543526
2015-06-10,97.973999
2015-06-11,98.940285
2015-06-12,98.239258
2015-06-15,98.078194
2015-06-16,98.476097
2015-06-17,98.561348
2015-06-18,99.849739
2015-06-19,99.22448
2015-06-22,100.276016
2015-06-23,99.593948
2015-06-24,98.476097
2015-06-25,97.879272
2015-06-26,98.144501
2015-06-29,95.311974
2015-06-30,95.16037
2015-07-01,96.107735
2015-07-02,96.704552
2015-07-06,96.259308
2015-07-07,95.908775
2015-07-08,94.989868
2015-07-09,95.577209
2015-07-10,97.727707
2015-07-13,98.286621
2015-07-14,98.883438
2015-07-15,99.129753
2015-07-16,99.736038
2015-07-17,99.262367
2015-07-20,100.285522
2015-07-21,100.36129
2015-07-22,100.787605
2015-07-23,100.891777
2015-07-24,100.020264
2015-07-27,94.345688
2015-07-28,93.218361
2015-07-29,96.136154
2015-07-30,97.42453
2015-07-31,96.391937
2015-08-03,95.889854
2015-08-04,95.766685
2015-08-05,96.249832
2015-08-06,95.302498
2015-08-07,95.416176
2015-08-10,97.907677
2015-08-11,96.837181
2015-08-12,96.088783
2015-08-13,95.861412
2015-08-14,96.344574
2015-08-17,97.34874
2015-08-18,97.149796
2015-08-19,97.168777
2015-08-20,95.018303
2015-08-21,91.39946
2015-08-24,88.034355
2015-08-25,88.585701
2015-08-26,91.513527
2015-08-27,94.194176
2015-08-28,94.5364
2015-08-31,92.197937
2015-09-01,88.186455
2015-09-02,89.032478
2015-09-03,89.108536
2015-09-04,88.576195
2015-09-08,91.408966
2015-09-09,88.509644
2015-09-10,88.918411
2015-09-11,89.897514
2015-09-14,88.205452
2015-09-15,90.211212
2015-09-16,89.983078
2015-09-17,89.412727
2015-09-18,87.66362
2015-09-21,88.119904
2015-09-22,86.732048
2015-09-23,86.62748
2015-09-24,84.792839
2015-09-25,84.735794
2015-09-28,81.304146
2015-09-29,81.18058
2015-09-30,82.226234
2015-10-01,84.022842
2015-10-02,84.906906
2015-10-05,85.924026
2015-10-06,84.754829
2015-10-07,84.517166
2015-10-08,85.15406
2015-10-09,85.30616
2015-10-12,85.771935
2015-10-13,85.771935
2015-10-14,86.427841
2015-10-15,88.500137
2015-10-16,88.072403
2015-10-19,88.46212
2015-10-20,88.433601
2015-10-21,87.397469
2015-10-22,88.557182
2015-10-23,90.677002
2015-10-26,90.182686
2015-10-27,89.308151
2015-10-28,89.33667
2015-10-29,89.602829
2015-10-30,88.062866
2015-11-02,87.692139
2015-11-03,92.882401
2015-11-04,92.492645
2015-11-05,92.768303
2015-11-06,93.794937
2015-11-09,91.513527
2015-11-10,91.427979
2015-11-11,92.188446
2015-11-12,90.952675
2015-11-13,90.021095
2015-11-16,90.591461
2015-11-17,90.496376
2015-11-18,91.019211
2015-11-19,91.627586
2015-11-20,92.102882
2015-11-23,91.559204
2015-11-24,92.408127
2015-11-25,92.408127
2015-11-27,92.379494
2015-11-30,92.017044
2015-12-01,92.970879
2015-12-02,92.923195
2015-12-03,91.330276
2015-12-04,93.791199
2015-12-07,92.541641
2015-12-08,91.416122
2015-12-09,90.090286
2015-12-10,90.672127
2015-12-11,88.392448
2015-12-14,90.052139
2015-12-15,90.729362
2015-12-16,92.064713
2015-12-17,90.920128
2015-12-18,89.527519
2015-12-21,90.767525
2015-12-22,91.473343
2015-12-23,93.457344
2015-12-24,92.98996
2015-12-28,92.970879
2015-12-29,95.384117
2015-12-30,95.250565
2015-12-31,94.029655
2016-01-04,90.424133
2016-01-05,90.729362
2016-01-06,89.737373
2016-01-07,86.913994
2016-01-08,84.424469
2016-01-11,84.386314
2016-01-12,84.624794
2016-01-13,80.475563
2016-01-14,80.98111
2016-01-15,79.378654
2016-01-19,79.483574
2016-01-20,78.701401
2016-01-21,77.99559
2016-01-22,81.553398
2016-01-25,79.998657
2016-01-26,80.466026
2016-01-27,79.655273
2016-01-28,78.577415
2016-01-29,81.095558
2016-02-01,80.256172
2016-02-02,77.909737
2016-02-03,77.04174
2016-02-04,82.984184
2016-02-05,81.801414
2016-02-08,79.521744
